month,first_trade_date,last_trade_date,n_obs,dce_corn_open_first,dce_corn_high_max,dce_corn_low_min,dce_corn_close_last,dce_corn_close_mean,dce_corn_close_std,dce_corn_settle_last,dce_corn_volume_sum,dce_corn_open_interest_last,dce_corn_ret_1m,dce_corn_month_range_pct,dce_corn_starch_open_first,dce_corn_starch_high_max,dce_corn_starch_low_min,dce_corn_starch_close_last,dce_corn_starch_close_mean,dce_corn_starch_close_std,dce_corn_starch_settle_last,dce_corn_starch_volume_sum,dce_corn_starch_open_interest_last,dce_corn_starch_ret_1m,dce_corn_starch_month_range_pct,cbot_corn_open_first,cbot_corn_high_max,cbot_corn_low_min,cbot_corn_close_last,cbot_corn_close_mean,cbot_corn_close_std,cbot_corn_ret_1m,cbot_corn_month_range_pct,cbot_wheat_open_first,cbot_wheat_high_max,cbot_wheat_low_min,cbot_wheat_close_last,cbot_wheat_close_mean,cbot_wheat_close_std,cbot_wheat_ret_1m,cbot_wheat_month_range_pct,dce_corn_close,dce_corn_ret_1m_compound,dce_corn_starch_ret_1m_compound,cs_c_spread_close_mean,cs_c_spread_close_last,domestic_corn_spot_price_cny_t_mean,domestic_corn_spot_price_cny_t_last,corn_basis_cny_t_mean,corn_basis_cny_t_last,corn_basis_rate_mean,corn_basis_rate_last,corn_100ppi_main_futures_price_cny_t_mean,corn_100ppi_main_futures_price_cny_t_last,cbot_corn_ret_1m_compound,cbot_wheat_ret_1m_compound,cbot_wheat_corn_ratio_mean,cbot_wheat_corn_ratio_last,hlj_precip_mm_sum,hlj_precip_mm_mean,jilin_precip_mm_sum,jilin_precip_mm_mean,inner_mongolia_precip_mm_sum,inner_mongolia_precip_mm_mean,ne_avg_precip_mm_sum,ne_avg_precip_mm_mean,hlj_t2m_c_mean,hlj_t2m_c_last,jilin_t2m_c_mean,jilin_t2m_c_last,inner_mongolia_t2m_c_mean,inner_mongolia_t2m_c_last,ne_avg_t2m_c_mean,ne_avg_t2m_c_last,is_harvest_season_ne_cn_flag,is_harvest_season_ne_cn_share,corn_100ppi_nearby_futures_price_cny_t_mean,corn_100ppi_nearby_futures_price_cny_t_last,corn_100ppi_nearby_basis_cny_t_mean,corn_100ppi_nearby_basis_cny_t_last,corn_100ppi_nearby_basis_rate_mean,corn_100ppi_nearby_basis_rate_last,dce_corn_close_ret_1m,dce_corn_close_ma3,dce_corn_close_ret_3m,dce_corn_close_vol_3m,dce_corn_close_ma6,dce_corn_close_ret_6m,dce_corn_close_vol_6m,dce_corn_close_ma12,dce_corn_close_ret_12m,dce_corn_close_vol_12m,dce_corn_close_next_month,dce_corn_close_next_month_ret,spike,pca_001,pca_002,pca_003,pca_004,pca_005,pca_006,pca_007,pca_008,pca_009,pca_010,pca_011,pca_012,pca_013,pca_014,pca_015,pca_016,pca_017,pca_018,pca_019,pca_020,pca_021,pca_022,pca_023,pca_024,pca_025,pca_026,pca_027,pca_028,pca_029,pca_030,pca_031,pca_032,dce_corn_close_next_month_direction
17-Apr,2017/4/5,2017/4/28,18,1675,1693,1606,1622,1642.2777777777778,22.148710108652477,1623.0,20907354,1690124,-0.029904306,0.0536374845869297,2064,2081,1946,1946,2004.9444444444443,32.8874591192488,1955.0,8818382,801132,-0.053501946,0.0693730729701952,363.0,378.75,357.25,365.5,366.6666666666667,3.603511359444711,0.0020562028786841,0.0588235294117647,427.0,444.75,416.0,431.75,428.4861111111111,5.151008055412861,0.0111241217798594,0.06658946149392,1622,-0.029904306,-0.053501947,362.6666666666667,324,1604.926111111111,1622.0,-37.35166667,-17.665,-0.023386889,-0.011976,1642.2777777777778,1622,0.0061940808402651,0.0099415205809654,1.168625523591942,1.1812585499316006,6.36,0.3533333333333333,8.9,0.4944444444444444,3.93,0.2183333333333333,6.3966666666666665,0.3553703703703703,7.246111111111111,11.93,8.257222222222222,11.36,9.505555555555556,12.67,8.336296296296297,11.986666666666666,0,0,1615.388888888889,1621,-10.46277778,1.0,-0.006569889,0.000617,-0.029904306,1632.3333333333333,0.0397435897435898,0.0384355569905673,1586.6666666666667,0.0692155570204351,0.0283333128211315,1543.0,0.0670461733080329,0.0461096316298671,1608.0,-0.008631319358816225,0.0,-0.34835,0.16050498,0.016474186,0.009891691,0.12006353,0.002230875,0.046537347,-0.02943533,0.010341923,0.010683321,-0.048109822,0.20964007,0.06528199,-0.14004615,0.107197866,-0.062122628,-0.0166901,0.08499324,-0.031215113,-0.017662432,-0.051665254,-0.019847777,0.019160924,0.09194672,-0.06746234,-0.027574489,-0.02468831,0.02601399,0.019918356,0.04402769,0.040688667,0.043410525,0.0
17-May,2017/5/2,2017/5/31,20,1631,1660,1604,1608,1631.75,11.951106533222076,1614.0,17474916,1598700,-0.008631319,0.0348258706467661,1951,1987,7,1924,1843.5,432.89885776314026,1921.0,7742110,649746,-0.011305242,1.029106029106029,376.75,378.25,364.25,371.5,370.3375,2.8018731986035,0.0164158686730506,0.0376850605652759,456.75,461.5,420.25,429.75,434.2625,8.03711579256875,-0.00463231,0.0959860383944153,1608,-0.00863132,-0.011305134,211.75,316,1644.2330000000002,1662.0,12.483,54.0,0.0074497999999999,0.032491,1631.75,1608,0.0048856310594045,-0.036894549,1.1725864737381424,1.1567967698519517,16.869999999999997,0.8434999999999999,40.01,2.0005,30.34,1.517,29.07333333333333,1.4536666666666664,16.3635,15.38,15.788999999999998,14.23,18.105,18.01,16.7525,15.873333333333337,0,0,1643.25,1629,0.983,33.0,0.0004496999999999,0.019856,-0.008631319,1634.0,0.0031191515907673,0.0375153451931503,1597.3333333333333,0.0414507772020724,0.0292086477985831,1543.0,0.0670461733080329,0.0461096316298671,1687.0,0.04912935323383083,1.0,-0.18958497,0.07187297,0.362873,0.011703361,0.11780329,0.14001757,0.0707906,0.09830932,0.17895085,0.032368865,0.032374874,0.031784564,0.083880864,0.000888207,0.072607525,0.062767304,-0.00262638,0.047993246,-0.04823844,0.03920979,-0.004702276,0.028875435,0.021221353,-0.010822715,-0.026571225,-0.027787574,-0.033614505,-0.009830738,-0.025180046,0.010280253,-0.029354934,0.049952824,1.0
17-Jun,2017/6/1,2017/6/30,22,1612,1713,1607,1687,1666.3636363636365,21.63670922638627,1689.0,15802206,1332100,0.0491293532338308,0.0628334321280379,1921,2059,1921,2026,1994.7727272727277,26.75627530876208,2024.0,8222486,639814,0.0530145530145529,0.0681145113524185,371.5,392.25,356.25,370.0,374.09090909090907,10.071631971173806,-0.004037685,0.0972972972972973,429.5,511.5,421.25,511.0,457.27272727272725,22.33003383910135,0.1890634089586969,0.1766144814090019,1687,0.0491293535192183,0.0530145533977495,328.40909090909093,339,1648.5463636363638,1682.0,-17.81727273,-5.0,-0.010867909,-0.002973,1666.3636363636365,1687,-0.004037685,0.1890634086816247,1.2232749698130787,1.3810810810810812,59.06,2.6845454545454546,38.66,1.757272727272727,16.73,0.7604545454545455,38.15,1.7340909090909091,20.652272727272727,26.12,19.933636363636364,22.4,23.245,25.06,21.276969696969697,24.526666666666667,0,0,1638.0454545454545,1626,10.500909090909092,56.0,0.0062995909090909,0.033294,0.0491293532338308,1639.0,0.0089712918660287,0.0408965251071415,1625.3333333333333,0.1105990783410137,0.030895354845897,1551.8333333333333,0.0670461733080329,0.0461096316298671,1645.0,-0.024896265560165998,0.0,-0.32428816,0.18919103,-0.021205682,-0.04911912,0.010754319,0.03425644,-0.18848783,0.06495541,-0.04676755,-0.25002524,0.13449955,0.061044376,0.03986004,0.071862295,-0.020769393,0.10370881,-0.023297742,0.11071494,0.021499306,0.003865819,-0.038051005,0.008642892,-0.03413557,-0.043052863,-0.03637164,-0.07819901,-0.023145277,0.17077562,-0.003376989,-0.025496699,0.06313434,0.1331039,0.0
17-Jul,2017/7/3,2017/7/31,21,1704,1708,1644,1645,1672.190476190476,11.885365150549882,1650.0,11516910,951196,-0.024896266,0.0389057750759878,2044,2048,1934,1939,1993.3809523809523,27.91679815178696,1940.0,6344328,431868,-0.042941757,0.0587931923671995,384.25,404.75,366.0,372.0,382.3571428571428,9.712289710906065,0.0054054054054053,0.1041666666666666,534.25,574.5,471.5,476.25,514.5714285714286,29.400695448528808,-0.068003914,0.2162729658792651,1645,-0.024896265,-0.042941759,321.1904761904762,294,1695.8195238095238,1679.29,23.629047619047626,34.29,0.0139335238095238,0.020419,1672.190476190476,1645,0.0054054057169983,-0.068003915,1.345143771316614,1.280241935483871,51.66,2.46,119.86,5.707619047619048,43.46,2.069523809523809,71.66,3.412380952380952,25.512857142857143,25.85,24.293333333333333,24.66,27.847142857142856,28.77,25.88444444444444,26.426666666666662,0,0,1648.7619047619048,1645,47.05761904761905,34.29,0.0277398571428571,0.020419,-0.024896266,1646.6666666666667,0.0141800246609125,0.0389029476413675,1639.5,0.0544871794871795,0.0348897802538277,1568.4166666666667,0.1376210235131396,0.0377027239173189,1687.0,0.025531914893617058,0.0,-0.069150686,0.047922086,0.37962034,-0.01384595,-0.045885164,0.032976262,-0.031380314,0.1192733,0.15405709,-0.08214419,-0.07343651,0.19607365,0.053442862,0.077932,0.14920068,-0.04296759,0.05346685,0.06314347,-0.008135518,-0.017123677,0.04239797,-0.020257197,0.029278798,-0.066058606,-0.030212166,0.03004703,0.003605038,-0.06780918,0.024359481,0.016374342,-0.015302033,0.026759584,1.0
17-Aug,2017/8/1,2017/8/31,23,1648,1744,1645,1687,1706.391304347826,25.131904985920677,1691.0,11996748,1262100,0.025531914893617,0.0586840545346769,1936,2056,1923,1975,1998.695652173913,34.18457225470515,1981.0,5089950,369260,0.0185662712738525,0.0673417721518987,368.75,375.5,328.5,341.75,353.1195652173913,12.853163203967574,-0.081317204,0.1375274323335771,470.0,478.0,394.5,410.0,429.0217391304348,23.640646940112205,-0.139107612,0.2036585365853658,1687,0.0255319129537765,0.0185662724485842,292.30434782608694,288,1666.8639130434783,1657.86,-40.83173913,-29.14,-0.02452613,-0.017577,1707.695652173913,1687,-0.081317204,-0.139107612,1.2143209392005467,1.1997073884418434,152.02,6.609565217391305,168.04,7.306086956521739,221.36,9.624347826086955,180.47333333333333,7.846666666666667,20.98434782608696,16.45,21.31217391304348,16.01,22.077391304347824,16.24,21.45797101449276,16.233333333333334,0,0,1676.0434782608695,1636,-9.179565217,21.86,-0.005526565,0.013186,0.025531914893617,1673.0,0.0491293532338308,0.0378145314174626,1653.5,0.0524017467248907,0.0346872766784742,1588.1666666666667,0.163448275862069,0.0377992182299443,1693.0,0.003556609365737984,0.0,-0.15577765,-0.14523584,0.16851333,-0.023970705,-0.033322535,-0.11372486,-0.10970323,-0.005672492,0.1277562,0.007114288,-0.12977163,0.10899349,-0.006925783,-0.11667859,-0.06767806,-0.010347906,-0.05904172,-0.020696227,0.008737616,0.000384523,0.06385714,-0.007822586,-0.124759324,0.060365587,-0.07505919,-0.041690275,0.015245538,0.088227235,0.031163469,0.042702198,-0.05905677,0.08144294,1.0
17-Sep,2017/9/1,2017/9/29,21,1695,1733,1677,1693,1702.2857142857142,12.033880742066817,1692.0,11708266,873756,0.0035566093657379,0.0330773774365032,1986,2047,1955,1976,1991.5238095238096,23.6698522336305,1973.0,5289146,254194,0.000506329113924,0.0465587044534413,356.75,362.0,345.5,356.25,353.79761904761904,3.074714466030788,0.0424286759326992,0.0463157894736842,433.75,462.75,428.25,449.0,445.8095238095238,7.099693990722779,0.0951219512195122,0.076837416481069,1693,0.0035566096417916,0.0005063278205603,289.23809523809524,283,1664.0809523809523,1665.71,-38.2047619,-27.29,-0.022963524,-0.016383,1702.2857142857142,1693,0.0424286766215322,0.0951219524633293,1.2601990189148435,1.2603508771929826,27.38,1.3038095238095238,18.08,0.860952380952381,14.95,0.7119047619047618,20.136666666666667,0.9588888888888888,14.22142857142857,5.8,14.954761904761906,6.42,16.34095238095238,7.65,15.172380952380951,6.623333333333332,1,1,1653.2857142857142,1650,10.795238095238094,15.71,0.0064897619047619,0.009431,0.0035566093657379,1675.0,0.0035566093657379,0.0252833328778468,1657.0,0.0125598086124401,0.030431480986967,1613.0833333333333,0.214490674318508,0.0343304208512606,1657.0,-0.021264028352037778,0.0,-0.21613364,-0.01971616,0.35494328,0.07502547,-0.10350144,0.014979711,0.0239053,-0.034620225,0.11161223,0.03901352,0.058462232,0.054837972,0.03339181,0.091277115,0.06668444,0.009906647,0.027945966,0.08402375,0.101183236,-0.021894386,0.022712903,-0.049207427,0.059724804,0.034192406,-0.001621899,-0.01591303,-0.002634434,0.018246206,-0.001086185,-0.018945942,-0.06970238,-0.006638252,0.0
17-Oct,2017/10/9,2017/10/31,17,1659,1686,1629,1657,1668.8235294117646,8.29333538238419,1656.0,5806194,1005370,-0.021264028,0.0343995171997586,2050,2050,1923,1941,1952.5882352941176,22.57503827108997,1940.0,2875076,286652,-0.017712551,0.06543019062339,350.75,355.25,342.5,345.5,349.2058823529412,2.3638476548403258,-0.030175439,0.036903039073806,443.5,445.75,416.25,419.5,432.1764705882353,5.349331665236871,-0.065701559,0.0703218116805721,1657,-0.021264029,-0.01771255,283.7647058823529,284,1661.5123529411765,1661.43,-8.252352941,4.43,-0.004970118,0.002666,1669.764705882353,1657,-0.012151536,-0.054114994,1.2375763652638647,1.2141823444283646,1.12,0.0658823529411764,2.2,0.1294117647058823,2.29,0.1347058823529411,1.87,0.1099999999999999,3.89,1.61,4.996470588235294,4.43,5.9805882352941175,4.78,4.955686274509804,3.606666666666667,1,1,1633.764705882353,1637,27.747647058823528,24.43,0.0166977647058823,0.014704,-0.021264028,1679.0,0.0072948328267476,0.0234123842371626,1662.8333333333333,0.0215782983970407,0.0287514839132216,1624.75,0.0922874093605801,0.0275062058345608,1715.0,0.035003017501508804,1.0,-0.3536301,0.06864184,-0.026168363,0.014999813,-0.19194192,-0.07631674,0.12802054,0.16281065,0.098434635,-0.13476373,0.03930758,0.018569645,0.047168963,0.027119322,0.13753551,-0.027523564,-0.07744174,0.008957915,-0.05378995,-0.012469092,0.02482742,0.010910755,-0.052876715,0.11599312,-0.05108564,0.027816495,-0.016548388,-0.018888026,0.02180429,-0.023779776,0.03014196,-0.005384574,1.0
17-Nov,2017/11/1,2017/11/30,22,1656,1724,1648,1715,1690.090909090909,14.537010536030955,1673.8,8476500,603778,0.0350030175015088,0.0443148688046647,1941,2186,1933,2052,2063.318181818182,53.19988038264065,1981.8,7214516,219618,0.0571870170015456,0.1232943469785575,345.5,352.0,335.5,341.75,343.2613636363636,4.16367316709951,-0.010853835,0.0482809070958302,418.5,434.25,405.25,409.25,422.2613636363636,6.624933635214447,-0.02443385,0.0708613317043372,1715,0.0350030161569419,0.0571870170849273,373.2272727272728,337,1653.3604545454546,1662.5,-36.73045455,-52.5,-0.022221,-0.031579,1690.090909090909,1715,-0.010853836,-0.02443385,1.2302126887279066,1.197512801755669,7.74,0.3518181818181818,7.66,0.3481818181818182,1.76,0.08,5.72,0.26,-6.322727273,-18.59,-4.173636364,-17.18,-3.518636364,-14.46,-4.671666667,-16.74333333,1,1,1676.7272727272727,1715,-23.36681818,-52.5,-0.014137636,-0.031579,0.0350030175015088,1688.3333333333333,0.0165975103734439,0.0281984665376318,1680.6666666666667,0.066542288557214,0.0304167551503286,1639.0,0.1107512953367875,0.028508971235487,1816.0,0.05889212827988333,1.0,0.18902503,-0.10747411,0.30195254,0.040492013,-0.1865414,0.014630993,0.076540634,-0.08346645,-0.028649352,-0.04812916,0.25452548,0.154843,0.017319422,-0.1557041,-0.10417649,-0.018013062,0.01217122,0.11275613,-0.15372719,0.052448478,0.052071307,-0.12778784,-0.09430223,-0.066540375,-0.0232545,-0.08024031,0.11619762,-0.015229331,0.07663318,0.021433348,-0.016519068,0.05477123,1.0
17-Dec,2017/12/1,2017/12/29,21,1716,1837,1702,1816,1790.809523809524,33.24848725524082,1691.6,8325114,982626,0.0588921282798833,0.0743392070484581,2050,2157,2031,2123,2109.0,25.9961535616331,2023.6,4207692,322860,0.0346003898635478,0.059349976448422,355.75,360.5,346.5,351.0,351.07142857142856,2.791888761599003,0.0270665691294806,0.0398860398860398,433.0,443.0,410.5,427.25,423.4761904761905,6.648263289153392,0.0439828955406231,0.0760678759508484,1816,0.0588921275024918,0.0346003911871477,318.1904761904762,307,1682.8742857142856,1708.21,-110.5542857,-107.79,-0.065663381,-0.063101,1793.428571428571,1816,0.0270665705940762,0.0439828958530725,1.2061998152043525,1.2172364672364673,1.08,0.0514285714285714,2.02,0.0961904761904761,0.32,0.0152380952380952,1.1399999999999997,0.0542857142857142,-18.44428571,-20.19,-14.71,-16.5,-13.13571429,-14.08,-15.43,-16.92333333,0,0,1727.857142857143,1740,-44.98285714,-31.79,-0.026725476,-0.01861,0.0588921282798833,1729.3333333333333,0.0726520968694623,0.0411535326731246,1702.1666666666667,0.0764671013633668,0.0330041408810909,1663.75,0.1955233706385779,0.0306015280692175,1788.0,-0.01541850220264318,0.0,0.1896272,0.20346475,0.008203527,-0.095279336,-0.2301312,-0.076567635,0.06683025,0.28636873,-0.008967765,-0.06593667,-0.21756382,-0.061684284,-0.01703034,-0.039504237,0.024056386,-0.07966899,-0.005312098,0.111909874,0.030490018,-0.03935254,-0.0699563,-0.009791159,-0.04173616,0.056900032,-0.13795015,-0.03066168,-0.053318556,0.046205793,-0.052710723,-0.021695413,-0.040231057,0.056810368,0.0
18-Jan,2018/1/2,2018/1/31,22,1818,1861,1783,1788,1814.090909090909,21.83686069123692,1709.4,8096658,846334,-0.015418502,0.0436241610738255,2122,2169,2076,2082,2112.909090909091,25.23963076273036,2065.4,3542666,318768,-0.019312294,0.0446685878962536,351.0,362.25,345.5,361.5,352.47727272727275,4.234853324966853,0.0299145299145298,0.0463347164591977,427.25,458.75,413.25,451.5,431.89772727272725,10.699538010417292,0.0567583382094791,0.1007751937984496,1788,-0.015418503,-0.019312294,298.8181818181818,294,1759.4304545454545,1772.5,-54.66045455,-15.5,-0.031295182,-0.008745,1814.090909090909,1788,0.029914529784335,0.0567583388629402,1.2252078955174437,1.2489626556016598,5.06,0.2299999999999999,5.93,0.2695454545454545,2.3600000000000003,0.1072727272727272,4.45,0.2022727272727272,-19.96272727,-20.39,-17.72,-16.33,-15.46545455,-13.62,-17.71606061,-16.78,0,0,1819.5454545454545,1792,-60.115,-19.5,-0.034308864,-0.011001,-0.015418502,1773.0,0.0790585395292697,0.0379365458491066,1726.0,0.0869300911854102,0.0310051506098286,1682.75,0.146153846153846,0.0315768284847667,1830.0,0.02348993288590595,0.0,-0.37544698,0.08845784,-0.055689022,0.025527393,-0.15251,0.07607591,0.047738165,-0.04870895,0.14807016,0.026138423,-0.022235189,-0.06638634,-0.03853848,-0.13586767,0.039232194,0.017940704,-0.002993764,-0.06858162,0.09039038,-0.016998885,-0.048070848,0.007710757,0.029481785,0.08329437,0.036429737,0.01566098,0.11792137,-0.031685483,0.050484974,0.03266249,-0.05439918,-0.03444464,1.0
18-Feb,2018/2/1,2018/2/28,15,1790,1837,1787,1830,1817.6,9.545380333663267,1727.2,5015040,867672,0.0234899328859059,0.0273224043715847,2084,2184,2083,2167,2137.733333333333,20.362664247050144,2107.2,2417748,327268,0.0408261287223823,0.0466082141209044,360.5,376.75,356.25,374.0,365.5,3.8856420686566575,0.0345781466113417,0.0548128342245989,449.5,487.5,438.75,482.75,456.15,9.947092180991532,0.0692137320044297,0.1009839461418953,1830,0.0234899318332104,0.0408261260069577,320.1333333333333,337,1781.1426666666666,1793.21,-36.45733333,-36.79,-0.0204668,-0.020516,1817.6,1830,0.0381163741941441,0.0865361886262832,1.2479104365403395,1.2907754010695187,5.279999999999999,0.352,10.62,0.7080000000000001,5.140000000000001,0.3426666666666667,7.013333333333334,0.4675555555555555,-16.70266667,-11.81,-12.93666667,-5.69,-11.71333333,-7.9,-13.78422222,-8.466666667,0,0,1810.5333333333333,1862,-29.39066667,-68.79,-0.016484933,-0.038361,0.0234899328859059,1811.3333333333333,0.0670553935860058,0.0371690990888573,1749.8333333333333,0.0847658565500888,0.0308692142221948,1701.6666666666667,0.141609482220836,0.0314143933579952,1744.0,-0.04699453551912569,1.0,0.18004517,0.055495307,-0.28431886,-0.17996079,-0.26934358,0.42045066,-0.15588675,-0.007260907,0.003506294,0.28230825,0.015862444,0.040108837,-0.039230164,0.013226978,0.054916233,0.11419163,0.03035381,-0.047408745,-0.098207496,-0.058621947,0.015702551,-0.077395305,-0.045934405,0.05841156,-0.07265911,-0.01033997,0.037982374,0.001057108,0.015545507,0.056749713,0.03448211,-0.002755486,0.0
18-Mar,2018/3/1,2018/3/30,22,1836,1884,1739,1744,1793.409090909091,46.832690140551016,1745.0,6581900,931384,-0.046994536,0.0831422018348623,2169,2221,2113,2147,2153.7272727272725,23.9983765684699,2149.0,4177694,185746,-0.009229349,0.0503027480204937,381.25,395.25,369.25,387.75,383.2613636363636,6.8083794977425605,0.036764705882353,0.0670535138620245,495.5,518.5,441.5,451.75,475.3522727272728,23.1774545485618,-0.064215432,0.170448256779192,1744,-0.046994536,-0.009229348,360.3181818181818,403,1846.364090909091,1852.5,55.318636363636365,108.5,0.0297125,0.05857,1791.0454545454545,1744,0.036764704599761,-0.064215433,1.2398978021578868,1.1650548033526755,3.11,0.1413636363636363,9.71,0.4413636363636364,7.09,0.3222727272727272,6.636666666666666,0.3016666666666666,-4.664090909,5.69,-2.633181818,5.82,-1.025,4.38,-2.774090909,5.296666666666667,0,0,1860.9545454545453,1785,-14.59045455,67.5,-0.008135727,0.036437,-0.046994536,1787.3333333333333,-0.039647577,0.0353057419489222,1758.3333333333333,0.0301240401653868,0.0398855230619245,1707.6666666666667,0.0430622009569376,0.0338640152911087,1731.0,-0.007454128440366969,0.0,0.08411853,-0.33784536,-0.19984873,-0.19550811,-0.005971594,0.06827046,-0.07811245,-0.14339715,0.2095316,-0.02493109,-0.04611348,-0.07114702,-0.07074488,0.08743773,-0.17731176,-0.12490483,0.04710259,0.083062194,-0.030955069,-0.09327145,-0.05908501,0.062127173,-0.016038917,0.022336517,-0.013272323,-0.005048842,0.024047056,-0.04608424,0.003325181,-0.04196435,0.005627122,-0.08612938,0.0
18-Apr,2018/4/2,2018/4/27,18,1746,1779,1724,1731,1743.1666666666667,8.514693182963242,1730.0,5021130,865760,-0.007454128,0.0317735413056037,2141,2179,2107,2134,2128.611111111112,10.415705838039733,2133.0,2877910,253904,-0.00605496,0.0337394564198687,388.75,392.5,372.0,390.5,384.5416666666667,4.26963457590514,0.0070921985815601,0.0524967989756722,454.25,495.75,445.75,495.0,473.2638888888889,13.565330003526457,0.0957387935805202,0.101010101010101,1731,-0.00745413,-0.006054959,385.44444444444446,403,1818.6711111111117,1803.57,75.50444444444445,72.57,0.0415009999999999,0.040237,1743.1666666666667,1731,-0.014280176,0.0574343636512453,1.2306720336169348,1.267605633802817,14.49,0.805,7.510000000000001,0.4172222222222222,2.89,0.1605555555555555,8.296666666666667,0.4609259259259259,8.915,12.36,9.65388888888889,11.81,10.571666666666667,14.24,9.713518518537036,12.803333333333336,0,0,1760.9444444444443,1706,57.72666666666666,97.57,0.0317355,0.054098,-0.007454128,1768.3333333333333,-0.031879195,0.0353294943110757,1770.6666666666667,0.0446590223295111,0.038394599175817,1716.75,0.0672009864364981,0.0324069754815815,1777.0,0.026574234546504982,1.0,-0.3063552,-0.169817,-0.040985666,-0.023829512,0.12749502,0.002566207,-0.04048904,-0.025908897,0.014515055,0.10030222,-0.12886354,0.12991229,-0.12372635,-0.017834382,-0.10614634,0.040367324,-0.064137906,0.07413326,0.032911982,-0.029109346,0.022674114,-0.06487668,-0.061929047,-0.003198578,-0.03239169,-0.04080203,0.02108732,-0.10673422,-0.04375594,-0.031518884,0.11311211,0.013761105,1.0
18-May,2018/5/2,2018/5/31,22,1732,1795,1728,1777,1763.8181818181818,16.474038345042764,1780.0,5695408,819374,0.0265742345465049,0.0377039954980303,2142,2250,2128,2220,2190.1363636363635,26.698128085879585,2224.0,3607436,296238,0.0402999062792877,0.0549549549549549,405.0,412.25,390.75,393.5,401.64772727272725,4.5504180151447775,0.0076824583866836,0.0546378653113087,529.0,554.0,486.25,524.75,517.8409090909091,16.41347179231304,0.0601010101010102,0.1291090995712244,1777,0.026574233648009,0.040299906640667,426.3181818181818,443,1792.8395454545455,1788.21,29.02136363636364,11.21,0.016169909090909,0.006269,1763.8181818181818,1777,-0.028395061,-0.007565013,1.2892074826526825,1.3335451080050826,13.91,0.6322727272727273,39.52,1.7963636363636362,35.64,1.62,29.69,1.3495454545454544,15.889545454545454,23.02,15.707727272727272,21.08,17.368636363636366,25.02,16.3219696969697,23.04,0,0,1744.0,1775,48.83954545454546,13.21,0.027211,0.007387,0.0265742345465049,1750.6666666666667,-0.028961749,0.0368187841744081,1781.0,0.0361516034985422,0.0373453350862545,1730.8333333333333,0.1050995024875622,0.0325638749944633,1787.0,0.00562746201463149,0.0,-0.16300447,-0.20923485,0.17169902,-0.029057495,0.16829738,0.1117013,0.077434026,0.102123536,0.12584862,0.1207515,-0.004199501,-0.03912979,0.016859895,0.006987706,-0.08166708,0.053832445,-0.027850782,-0.010435676,-0.014136784,-0.025344165,-0.049975693,0.07578384,-0.036053263,0.02561102,-0.0342118,0.02676887,0.001186783,-0.0786708,0.008275159,0.012638484,-0.004283967,-0.020898726,1.0
18-Jun,2018/6/1,2018/6/29,20,1778,1790,1751,1787,1767.25,10.248876703532234,1783.0,4155518,553190,0.0056274620146314,0.0218242865137101,2217,2289,2165,2240,2209.6,23.41479514279266,2232.0,2913964,181480,0.0090090090090089,0.0553571428571428,394.5,397.0,338.75,359.25,365.6375,13.332162092197606,-0.08703939,0.16214335421016,524.5,538.75,466.75,502.0,502.1625,19.29433974129797,-0.043353978,0.1434262948207171,1787,0.005627462860428,0.0090090087912941,442.35,453,1781.75,1775.57,14.5,-11.43,0.00812865,-0.006437,1767.25,1787,-0.069062669,-0.024318673,1.3735022649353366,1.3973556019485038,127.33,6.3665,75.72,3.786,57.37,2.8685,86.80666666666667,4.340333333333334,21.156,22.07,20.6555,23.66,23.409,26.92,21.740166666666667,24.21666666666667,0,0,1767.6,1770,14.15,5.57,0.00794005,0.003137,0.0056274620146314,1765.0,0.0246559633027523,0.0171650069225185,1776.1666666666667,-0.015969163,0.0274150500767482,1739.1666666666667,0.0592768227622999,0.0299914507135574,1854.0,0.03749300503637376,1.0,-0.3555381,-0.09887036,-0.02788349,-0.072902985,0.009056876,0.08561602,-0.10470891,0.11057654,-0.002813097,-0.09222305,0.054421116,-0.09922599,-0.1450102,0.03219661,-0.17950764,0.08028553,-0.09114499,0.010372727,0.024167813,-0.06880359,-0.019930046,0.020670414,-0.018242033,0.030622218,-0.03260989,-0.01477594,0.00754957,0.02541743,0.014645123,0.006277014,0.032512784,-0.035129458,1.0
