date,dce_soybean_open,dce_soybean_high,dce_soybean_low,dce_soybean_close,dce_soybean_volume,dce_soybean2_open,dce_soybean2_high,dce_soybean2_low,dce_soybean2_close,dce_soybean2_volume,dce_soybean_meal_open,dce_soybean_meal_high,dce_soybean_meal_low,dce_soybean_meal_close,dce_soybean_meal_volume,dce_soybean_oil_open,dce_soybean_oil_high,dce_soybean_oil_low,dce_soybean_oil_close,dce_soybean_oil_volume,dce_palm_oil_open,dce_palm_oil_high,dce_palm_oil_low,dce_palm_oil_close,dce_palm_oil_volume,cbot_soybean_open,cbot_soybean_high,cbot_soybean_low,cbot_soybean_close,cbot_soybean_volume,cbot_soybean_meal_open,cbot_soybean_meal_high,cbot_soybean_meal_low,cbot_soybean_meal_close,cbot_soybean_meal_volume,cbot_soybean_oil_open,cbot_soybean_oil_high,cbot_soybean_oil_low,cbot_soybean_oil_close,cbot_soybean_oil_volume,cbot_corn_open,cbot_corn_high,cbot_corn_low,cbot_corn_close,cbot_corn_volume,cbot_wheat_open,cbot_wheat_high,cbot_wheat_low,cbot_wheat_close,cbot_wheat_volume,usd_cny,hlj_precip_mm,hlj_t2m_c,jilin_precip_mm,jilin_t2m_c,inner_mongolia_precip_mm,inner_mongolia_t2m_c,iowa_precip_mm,iowa_t2m_c,illinois_precip_mm,illinois_t2m_c,mato_grosso_precip_mm,mato_grosso_t2m_c,month,global_soybean_price_usd_t,global_soybean_meal_price_usd_t,global_soybean_oil_price_usd_t,global_palm_oil_price_usd_t,global_corn_price_usd_t,global_wheat_price_usd_t,global_soybean_price_cny_t,global_soybean_meal_price_cny_t,global_soybean_oil_price_cny_t,global_palm_oil_price_cny_t,global_corn_price_cny_t,global_wheat_price_cny_t,dce_soybean_ret_1d,dce_soybean2_ret_1d,dce_soybean_meal_ret_1d,dce_soybean_oil_ret_1d,dce_palm_oil_ret_1d,cbot_soybean_ret_1d,cbot_soybean_meal_ret_1d,cbot_soybean_oil_ret_1d,cbot_corn_ret_1d,cbot_wheat_ret_1d,soybean_meal_soybean_spread_close,soybean_oil_soybean_spread_close,soybean2_soybean_spread_close,palm_soybean_oil_spread_close,global_soybean_basis_cny_t,global_soybean_basis_rate,is_soybean_harvest_season_ne_cn,is_soybean_planting_season_ne_cn,is_us_soybean_harvest_season,is_brazil_soybean_harvest_season,ne_avg_precip_mm,ne_avg_t2m_c,us_midwest_avg_precip_mm,us_midwest_avg_t2m_c
2025-10-23,4057.0,4115.0,4052.0,4113.0,162733.0,3590.0,3638.0,3575.0,3629.0,100316.0,2887.0,2942.0,2880.0,2938.0,1271519.0,8242.0,8248.0,8174.0,8188.0,313134.0,9174.0,9176.0,9076.0,9132.0,533553.0,1034.75,1045.0,1033.5,1044.75,145526.0,290.0,292.3999938964844,288.29998779296875,292.29998779296875,100309.0,50.06999969482422,51.130001068115234,50.029998779296875,50.869998931884766,80952.0,423.0,428.5,421.0,428.0,206571.0,504.75,513.5,502.5,513.0,58191.0,7.125699996948242,0.0,-0.5,0.0,0.9,0.0,1.6,0.0,6.5,0.0,7.8,0.7,25.2,2025-10,479.72,480.7,1010.68,873.67,192.506708,230.606947287,3418.340802536011,3425.32398853302,7201.802472915649,6225.510316333771,1371.7450486081161,1643.2359235792194,0.013803302933201866,0.012273361227336022,0.018370883882149025,-0.0060694343287205355,-0.0034919249236141647,0.009664170089393576,0.00793099238954742,0.015977616176084064,0.011820330969267046,0.018362282878412017,-1175.0,4075.0,-484.0,944.0,-694.6591974639891,-0.16889355639776055,1,0,1,0,0.0,0.6666666666666666,0.0,7.15
2025-10-24,4113.0,4124.0,4098.0,4104.0,143105.0,3629.0,3651.0,3603.0,3616.0,78453.0,2938.0,2955.0,2928.0,2933.0,952874.0,8218.0,8224.0,8156.0,8194.0,282362.0,9170.0,9174.0,9090.0,9122.0,455286.0,1044.25,1045.5,1040.75,1041.75,154262.0,292.0,294.6000061035156,291.70001220703125,294.1000061035156,88476.0,50.900001525878906,50.90999984741211,50.2400016784668,50.27000045776367,56965.0,427.25,427.5,423.0,423.25,211852.0,512.0,515.5,509.75,512.5,59008.0,7.125699996948242,0.0,0.6,0.0,1.6,0.0,2.0,0.0,6.5,0.0,7.0,0.0,27.4,2025-10,479.72,480.7,1010.68,873.67,192.506708,230.606947287,3418.340802536011,3425.32398853302,7201.802472915649,6225.510316333771,1371.7450486081161,1643.2359235792194,-0.002188183807439792,-0.003582254064480539,-0.0017018379850238796,0.0007327796775769002,-0.0010950503723171634,-0.002871500358937573,0.006158119691136665,-0.011794741236863304,-0.011098130841121545,-0.0009746588693957392,-1171.0,4090.0,-488.0,928.0,-685.6591974639891,-0.16707095454775564,1,0,1,0,0.0,1.4000000000000001,0.0,6.75
2025-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.125699996948242,0.0,3.0,0.0,4.4,0.0,3.7,0.0,11.4,0.0,10.2,0.1,28.1,2025-10,479.72,480.7,1010.68,873.67,192.506708,230.606947287,3418.340802536011,3425.32398853302,7201.802472915649,6225.510316333771,1371.7450486081161,1643.2359235792194,,,,,,,,,,,,,,,,,1,0,1,0,0.0,3.7000000000000006,0.0,10.8
2025-10-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.125699996948242,0.0,0.7,0.0,1.4,0.0,1.8,0.1,11.3,0.0,11.7,0.0,28.4,2025-10,479.72,480.7,1010.68,873.67,192.506708,230.606947287,3418.340802536011,3425.32398853302,7201.802472915649,6225.510316333771,1371.7450486081161,1643.2359235792194,,,,,,,,,,,,,,,,,1,0,1,0,0.0,1.2999999999999998,0.05,11.5
2025-10-27,4104.0,4109.0,4068.0,4077.0,159470.0,3645.0,3668.0,3640.0,3653.0,80829.0,2937.0,2950.0,2922.0,2932.0,914039.0,8192.0,8258.0,8180.0,8234.0,271266.0,9110.0,9150.0,9066.0,9100.0,462421.0,1052.5,1072.75,1052.25,1067.25,178679.0,297.20001220703125,299.20001220703125,294.79998779296875,298.20001220703125,92972.0,50.619998931884766,50.939998626708984,50.33000183105469,50.77000045776367,71172.0,427.0,431.75,426.0,428.75,295622.0,517.0,530.5,516.75,526.0,109465.0,7.121099948883057,0.1,-0.8,0.0,-1.0,0.0,-0.0,0.0,11.7,0.0,12.4,0.0,28.9,2025-10,479.72,480.7,1010.68,873.67,192.506708,230.606947287,3416.13406747818,3423.1127454280854,7197.153296337127,6221.49139234066,1370.8595084984456,1642.1751205375333,,,,,,,,,,,-1145.0,4157.0,-424.0,866.0,-660.86593252182,-0.1620961325783223,1,0,1,0,0.03333333333333333,-0.6,0.0,12.05
2025-10-28,4083.0,4120.0,4071.0,4115.0,128410.0,3670.0,3700.0,3653.0,3683.0,118796.0,2934.0,2982.0,2932.0,2975.0,1226995.0,8254.0,8254.0,8162.0,8182.0,257069.0,9080.0,9080.0,8954.0,8958.0,531693.0,1066.5,1091.5,1065.25,1078.25,136145.0,297.70001220703125,307.79998779296875,297.5,306.5,137324.0,50.70000076293945,50.79999923706055,49.97999954223633,50.2599983215332,81878.0,428.0,436.25,427.25,432.0,378016.0,524.0,535.0,524.0,529.0,105303.0,7.110199928283691,0.0,-1.4,0.0,-1.0,0.0,0.2,1.5,11.8,0.0,12.1,1.0,26.8,2025-10,479.72,480.7,1010.68,873.67,192.506708,230.606947287,3410.9051095962527,3417.8731055259705,7186.1368635177605,6211.9683713436125,1368.7611814157297,1639.6615000617485,0.00932057885700277,0.00821242814125367,0.014665757162346527,-0.006315278115132328,-0.015604395604395638,0.01030686343405951,0.0278336266036312,-0.010045344329960071,0.007580174927113603,0.005703422053231932,-1140.0,4067.0,-432.0,776.0,-704.0948904037473,-0.17110446911391186,1,0,1,0,0.0,-0.7333333333333333,0.75,11.95
2025-10-29,4115.0,4135.0,4092.0,4113.0,161425.0,3684.0,3691.0,3643.0,3671.0,125105.0,2975.0,2995.0,2957.0,2969.0,1016829.0,8150.0,8160.0,8020.0,8132.0,438857.0,8940.0,8940.0,8758.0,8842.0,727306.0,1075.75,1084.75,1068.5,1080.25,83363.0,306.3999938964844,311.70001220703125,304.1000061035156,308.70001220703125,107869.0,50.209999084472656,50.439998626708984,49.560001373291016,50.15999984741211,92011.0,431.25,435.0,430.0,434.0,239879.0,528.5,533.75,526.75,532.25,90090.0,7.098800182342529,0.6,2.1,2.0,6.4,0.0,8.0,17.2,8.6,4.5,11.4,0.5,27.0,2025-10,479.72,480.7,1010.68,873.67,192.506708,230.606947287,3405.4364234733584,3412.3932476520536,7174.615368289948,6202.008755307197,1366.56665385256,1637.0326394504095,-0.000486026731470246,-0.0032582134129786056,-0.002016806722689113,-0.0061109753116597165,-0.01294931904442953,0.001854857407836752,0.0071778538565456795,-0.001989623506975957,0.004629629629629539,0.0061436672967862815,-1144.0,4019.0,-442.0,710.0,-707.5635765266416,-0.17203101787664515,1,0,1,0,0.8666666666666667,5.5,10.85,10.0
2025-10-30,4112.0,4120.0,4090.0,4103.0,125524.0,3662.0,3707.0,3659.0,3704.0,131937.0,2969.0,2997.0,2965.0,2994.0,1006601.0,8124.0,8184.0,8100.0,8168.0,286316.0,8798.0,8868.0,8778.0,8828.0,483690.0,1077.5,1101.0,1057.0,1091.25,54356.0,308.70001220703125,317.5,304.5,315.6000061035156,135011.0,50.15999984741211,50.2599983215332,49.209999084472656,49.650001525878906,100174.0,434.0,437.0,427.75,430.25,301183.0,533.25,535.5,520.25,524.25,101549.0,7.098999977111816,0.0,1.7,0.0,4.0,0.0,5.7,0.0,6.4,0.0,9.2,7.1,26.3,2025-10,479.72,480.7,1010.68,873.67,192.506708,230.606947287,3405.5322690200805,3412.48928899765,7174.81729686737,6202.18331000328,1366.6051156858712,1637.078713512239,-0.0024313153415997935,0.008989376191773424,0.008420343550016751,0.0044269552385636235,-0.001583352182764064,0.010182828049062786,0.022351777206464307,-0.01016743068350534,-0.008640552995391682,-0.015030530765617667,-1109.0,4065.0,-399.0,660.0,-697.4677309799195,-0.16998969802094063,1,0,1,0,0.0,3.8000000000000003,0.0,7.8
2025-10-31,4100.0,4114.0,4076.0,4102.0,171828.0,3727.0,3733.0,3690.0,3720.0,151941.0,3005.0,3029.0,2982.0,3021.0,1416424.0,8166.0,8190.0,8118.0,8128.0,228921.0,8850.0,8858.0,8720.0,8764.0,415447.0,1089.25,1100.0,1085.25,1099.75,7984.0,315.6000061035156,323.29998779296875,313.0,321.6000061035156,93080.0,49.709999084472656,49.84000015258789,48.560001373291016,48.68000030517578,105777.0,429.25,432.25,426.5,431.5,214312.0,524.25,534.25,517.25,534.0,111375.0,7.109799861907959,0.0,3.0,0.0,4.5,0.0,4.9,0.3,4.9,0.0,8.5,1.5,25.3,2025-10,479.72,480.7,1010.68,873.67,192.506708,230.606947287,3410.7131897544864,3417.680793619156,7185.732524433136,6211.618845353126,1368.6841659547558,1639.5692419761285,-0.0002437241043139471,0.004319654427645814,0.009018036072144353,-0.004897159647404559,-0.0072496601721794285,0.007789232531500545,0.019011406476437287,-0.01953678128685521,0.0029052876234747504,0.01859799713876975,-1081.0,4026.0,-382.0,636.0,-691.2868102455136,-0.16852433209300674,1,0,1,0,0.0,4.133333333333334,0.15,6.7
2025-11-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.109799861907959,5.0,1.4,2.7,4.0,0.5,5.1,0.4,5.3,0.0,8.0,0.8,27.1,2025-11,479.72,480.7,1010.68,873.67,192.506708,230.606947287,3410.7131897544864,3417.680793619156,7185.732524433136,6211.618845353126,1368.6841659547558,1639.5692419761285,,,,,,,,,,,,,,,,,0,0,1,0,2.733333333333333,3.5,0.2,6.65
2025-11-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.109799861907959,0.0,-1.2,0.0,-1.4,0.0,-0.7,0.1,4.2,0.0,4.2,0.0,28.0,2025-11,479.72,480.7,1010.68,873.67,192.506708,230.606947287,3410.7131897544864,3417.680793619156,7185.732524433136,6211.618845353126,1368.6841659547558,1639.5692419761285,,,,,,,,,,,,,,,,,0,0,1,0,0.0,-1.0999999999999999,0.05,4.2
2025-11-03,4105.0,4112.0,4070.0,4076.0,155379.0,3716.0,3756.0,3712.0,3738.0,137836.0,3018.0,3058.0,3015.0,3026.0,1248829.0,8108.0,8140.0,8066.0,8110.0,260988.0,8732.0,8754.0,8638.0,8664.0,556509.0,1099.0,1120.75,1099.0,1119.75,0.0,321.20001220703125,325.20001220703125,315.79998779296875,320.79998779296875,0.0,48.779998779296875,49.939998626708984,48.27000045776367,49.84000015258789,0.0,431.0,435.0,427.75,434.25,0.0,534.0,545.0,531.25,543.5,0.0,7.1168999671936035,0.0,0.9,0.0,1.9,0.0,3.8,0.0,7.2,0.0,6.7,2.4,27.7,2025-11,479.72,480.7,1010.68,873.67,192.506708,230.606947287,3414.119252262116,3421.093814229965,7192.908458843231,6217.821994338035,1370.0509838497487,1641.2065755814674,,,,,,,,,,,-1050.0,4034.0,-338.0,554.0,-661.8807477378841,-0.16238487432234644,0,0,1,0,0.0,2.1999999999999997,0.0,6.95
2025-11-04,4086.0,4094.0,4051.0,4055.0,135914.0,3739.0,3767.0,3724.0,3725.0,123136.0,3026.0,3047.0,3012.0,3015.0,961854.0,8074.0,8202.0,8062.0,8108.0,282360.0,8624.0,8736.0,8596.0,8616.0,556601.0,1116.5,1119.0,1100.75,1108.25,1309.0,320.0,321.29998779296875,315.29998779296875,317.3999938964844,85898.0,49.93000030517578,50.099998474121094,49.11000061035156,49.529998779296875,68962.0,434.0,434.5,429.25,431.5,183033.0,542.75,550.5,539.75,550.25,116421.0,7.171800136566162,0.0,4.7,0.0,6.1,0.0,7.0,0.0,9.2,0.0,8.1,4.5,25.1,2025-11,479.72,480.7,1010.68,873.67,192.506708,230.606947287,3440.4559615135195,3447.484325647354,7248.3949620246885,6265.786625313758,1380.6196347243024,1653.8669360460124,-0.005152109911678138,-0.003477795612627066,-0.0036351619299405113,-0.0002466091245375557,-0.005540166204986097,-0.010270149586961375,-0.010598485118018752,-0.00621993122676423,-0.0063327576280943765,0.012419503219871286,-1040.0,4053.0,-330.0,508.0,-614.5440384864805,-0.15155216732095697,0,0,1,0,0.0,5.933333333333334,0.0,8.649999999999999
2025-11-05,4050.0,4151.0,4032.0,4123.0,217199.0,3719.0,3791.0,3708.0,3787.0,161436.0,3010.0,3080.0,3002.0,3073.0,1486303.0,8094.0,8158.0,8078.0,8138.0,248485.0,8590.0,8666.0,8570.0,8590.0,546167.0,1106.25,1120.25,1106.25,1119.75,1495.0,316.8999938964844,325.1000061035156,316.1000061035156,324.79998779296875,73457.0,49.59000015258789,49.90999984741211,49.29999923706055,49.689998626708984,68179.0,430.5,436.0,428.75,435.25,201307.0,549.5,555.0,546.25,554.75,72195.0,7.129499912261963,1.8,4.0,1.2,5.8,0.0,8.4,0.0,11.6,0.0,14.5,2.6,27.0,2025-11,479.72,480.7,1010.68,873.67,192.506708,230.606947287,3420.163697910309,3427.1506078243256,7205.64297132492,6228.830188345909,1372.4765577958394,1644.1122104496656,0.01676942046855734,0.01664429530201339,0.019237147595356552,0.003700049333991151,-0.003017641597028775,0.010376720054139366,0.023314410960252774,0.003230362433987999,0.008690614136732222,0.008178100863243998,-1050.0,4015.0,-336.0,452.0,-702.8363020896909,-0.17046720885027672,0,0,1,0,1.0,6.066666666666667,0.0,13.05
2025-11-06,4123.0,4162.0,4114.0,4146.0,209826.0,3783.0,3806.0,3765.0,3781.0,128755.0,3073.0,3089.0,3053.0,3068.0,1028963.0,8138.0,8190.0,8120.0,8188.0,206896.0,8582.0,8756.0,8562.0,8732.0,621581.0,1115.0,1115.0,1090.0,1091.75,662.0,324.0,324.29998779296875,310.5,312.70001220703125,107850.0,49.599998474121094,50.33000183105469,49.2599983215332,49.349998474121094,64047.0,434.5,434.75,428.25,428.75,228266.0,552.75,554.5,534.5,535.5,119141.0,7.125999927520752,0.0,3.4,0.0,4.5,0.0,6.0,0.0,6.3,0.0,8.6,0.1,27.5,2025-11,479.72,480.7,1010.68,873.67,192.506708,230.606947287,3418.4846852302553,3425.4681651592255,7202.105606746673,6225.772356677055,1371.8027872552586,1643.305089652944,0.005578462284744123,-0.0015843675732769569,-0.0016270745200129832,0.0061440157286802854,0.016530849825378446,-0.025005581603036342,-0.03725362081494343,-0.006842426282643088,-0.014933946008041321,-0.034700315457413256,-1078.0,4042.0,-365.0,544.0,-727.5153147697447,-0.17547402671725632,0,0,1,0,0.0,4.633333333333334,0.0,7.449999999999999
2025-11-07,4151.0,4156.0,4101.0,4118.0,148857.0,3776.0,3785.0,3730.0,3758.0,141610.0,3065.0,3070.0,3034.0,3058.0,951916.0,8200.0,8230.0,8114.0,8184.0,314709.0,8752.0,8754.0,8618.0,8660.0,501777.0,1093.5,1102.5,1093.25,1101.75,350.0,312.79998779296875,317.3999938964844,311.5,317.1000061035156,74479.0,49.349998474121094,49.880001068115234,49.0,49.68000030517578,99771.0,428.5,430.5,426.75,427.25,186066.0,535.5,537.5,526.25,527.75,127657.0,7.118599891662598,0.0,-2.9,0.0,-0.3,0.0,1.2,0.0,10.9,6.6,13.1,14.4,26.7,2025-11,479.72,480.7,1010.68,873.67,192.506708,230.606947287,3414.9347400283814,3421.9109679222106,7194.626538505554,6219.307167348861,1370.3782307131235,1641.5985899738805,-0.006753497346840276,-0.006083046813012416,-0.0032594524119947677,-0.0004885197850512668,-0.008245533669262506,0.009159606136936116,0.014070974495425492,0.00668696740138186,-0.0034985422740524408,-0.014472455648926186,-1060.0,4066.0,-360.0,476.0,-703.0652599716186,-0.17072978629713906,0,0,1,0,0.0,-0.6666666666666666,3.3,12.0
2025-11-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.118599891662598,0.0,-0.1,0.4,2.2,1.2,3.8,0.8,7.5,0.2,11.5,0.5,25.9,2025-11,479.72,480.7,1010.68,873.67,192.506708,230.606947287,3414.9347400283814,3421.9109679222106,7194.626538505554,6219.307167348861,1370.3782307131235,1641.5985899738805,,,,,,,,,,,,,,,,,0,0,1,0,0.5333333333333333,1.9666666666666668,0.5,9.5
2025-11-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.118599891662598,0.2,-0.2,0.0,1.5,0.0,3.2,12.4,-0.3,1.3,7.2,4.6,25.9,2025-11,479.72,480.7,1010.68,873.67,192.506708,230.606947287,3414.9347400283814,3421.9109679222106,7194.626538505554,6219.307167348861,1370.3782307131235,1641.5985899738805,,,,,,,,,,,,,,,,,0,0,1,0,0.06666666666666667,1.5,6.8500000000000005,3.45
2025-11-10,4118.0,4127.0,4102.0,4116.0,82374.0,3761.0,3774.0,3736.0,3771.0,110057.0,3058.0,3068.0,3031.0,3063.0,918540.0,8186.0,8248.0,8178.0,8228.0,251903.0,8650.0,8740.0,8614.0,8690.0,530809.0,1106.25,1116.0,1106.25,1116.0,635.0,317.0,320.20001220703125,316.29998779296875,320.0,60119.0,49.599998474121094,50.599998474121094,49.58000183105469,50.58000183105469,78596.0,426.75,431.25,426.25,429.75,220392.0,528.0,537.25,527.5,535.75,92410.0,7.118599891662598,0.0,-3.3,0.0,-1.1,0.0,1.4,0.4,-3.8,2.0,-1.4,0.0,26.4,2025-11,479.72,480.7,1010.68,873.67,192.506708,230.606947287,3414.9347400283814,3421.9109679222106,7194.626538505554,6219.307167348861,1370.3782307131235,1641.5985899738805,,,,,,,,,,,-1053.0,4112.0,-345.0,462.0,-701.0652599716186,-0.1703268367277985,0,0,1,0,0.0,-1.0000000000000002,1.2,-2.5999999999999996
2025-11-11,4116.0,4148.0,4104.0,4112.0,128651.0,3774.0,3785.0,3753.0,3764.0,102180.0,3060.0,3070.0,3044.0,3054.0,822179.0,8230.0,8286.0,8216.0,8238.0,274118.0,8698.0,8850.0,8678.0,8770.0,505832.0,1110.5,1115.0,1106.0,1113.25,196.0,319.5,320.3999938964844,315.8999938964844,316.8999938964844,64287.0,50.529998779296875,51.27000045776367,50.52000045776367,51.099998474121094,85715.0,429.0,432.75,428.5,432.0,221848.0,535.75,539.0,531.25,536.0,80355.0,7.11929988861084,0.0,-1.8,0.0,-0.7,0.0,1.2,0.7,-0.9,0.1,-1.4,10.9,26.4,2025-11,479.72,480.7,1010.68,873.67,192.506708,230.606947287,3415.270542564392,3422.247456455231,7195.334011421203,6219.918733682633,1370.5129848212396,1641.7600141332248,-0.0009718172983479434,-0.0018562715460089807,-0.002938295788442735,0.001215362177928947,0.009205983889528202,-0.0024641577060932063,-0.009687519073486306,0.010280676635862518,0.005235602094240788,0.00046663555762949116,-1058.0,4126.0,-348.0,532.0,-696.7294574356079,-0.16943809762539103,0,0,1,0,0.0,-0.43333333333333335,0.39999999999999997,-1.15
2025-11-12,4111.0,4133.0,4106.0,4127.0,79458.0,3755.0,3782.0,3743.0,3770.0,88386.0,3050.0,3073.0,3038.0,3059.0,901296.0,8246.0,8298.0,8230.0,8288.0,236707.0,8760.0,8776.0,8712.0,8744.0,396375.0,1120.75,1120.75,1110.0,1120.5,99.0,316.8999938964844,322.20001220703125,315.3999938964844,321.0,67357.0,51.060001373291016,51.33000183105469,50.290000915527344,50.619998931884766,98057.0,431.5,436.0,431.0,435.25,271699.0,536.0,536.75,527.5,536.0,95686.0,7.11929988861084,0.1,2.8,0.0,5.5,0.0,7.0,0.0,6.1,0.1,5.3,4.6,24.9,2025-11,479.72,480.7,1010.68,873.67,192.506708,230.606947287,3415.270542564392,3422.247456455231,7195.334011421203,6219.918733682633,1370.5129848212396,1641.7600141332248,0.0036478599221789754,0.0015940488841656997,0.0016371971185331624,0.0060694343287206465,-0.0029646522234891837,0.00651246350774759,0.012937854788520164,-0.009393337701945725,0.00752314814814814,0.0,-1068.0,4161.0,-357.0,456.0,-711.7294574356079,-0.1724568590830162,0,0,1,0,0.03333333333333333,5.1000000000000005,0.05,5.699999999999999
2025-11-13,4121.0,4137.0,4110.0,4129.0,88535.0,3763.0,3796.0,3747.0,3789.0,116012.0,3051.0,3077.0,3045.0,3071.0,859543.0,8272.0,8326.0,8240.0,8316.0,278949.0,8714.0,8774.0,8642.0,8752.0,652768.0,1120.25,1135.75,1115.5,1132.0,148.0,321.0,330.20001220703125,320.20001220703125,328.3999938964844,78461.0,50.61000061035156,51.08000183105469,50.18000030517578,50.25,102251.0,434.75,442.75,434.0,441.5,400924.0,536.25,539.25,530.75,535.75,92763.0,7.11929988861084,0.0,-0.8,0.0,1.6,0.0,2.9,0.0,6.3,0.0,8.1,5.9,25.3,2025-11,479.72,480.7,1010.68,873.67,192.506708,230.606947287,3415.270542564392,3422.247456455231,7195.334011421203,6219.918733682633,1370.5129848212396,1641.7600141332248,0.0004846135207172697,0.005039787798408524,0.003922850604772821,0.0033783783783782884,0.0009149130832570851,0.010263275323516341,0.02305294048749018,-0.007309342941366759,0.014359563469270586,-0.0004664179104477695,-1058.0,4187.0,-340.0,436.0,-713.7294574356079,-0.17285770342349427,0,0,1,0,0.0,1.2333333333333334,0.0,7.199999999999999
2025-11-14,4134.0,4221.0,4124.0,4215.0,252689.0,3789.0,3817.0,3780.0,3803.0,124697.0,3070.0,3099.0,3060.0,3092.0,1071594.0,8330.0,8334.0,8246.0,8256.0,246440.0,8744.0,8750.0,8574.0,8644.0,587245.0,1133.0,1138.75,1112.75,1112.75,217050.0,328.5,330.29998779296875,321.6000061035156,322.5,74830.0,50.349998474121094,50.7599983215332,50.0099983215332,50.150001525878906,75092.0,441.5,442.75,429.5,430.25,411585.0,535.75,544.5,524.5,527.25,85222.0,7.111999988555908,0.0,-3.2,0.0,-0.2,0.0,1.0,0.0,9.8,0.0,10.4,0.5,26.4,2025-11,479.72,480.7,1010.68,873.67,192.506708,230.606947287,3411.7686345100406,3418.738394498825,7187.956148433685,6213.54103000164,1369.1077050929355,1640.076606466057,0.020828287720997762,0.003694906307732948,0.006838163464669478,-0.00721500721500723,-0.012340036563071255,-0.0170053003533569,-0.01796587699798835,-0.001990019385494368,-0.025481313703284214,-0.0158656089594027,-1123.0,4041.0,-412.0,388.0,-803.2313654899594,-0.1905649740189702,0,0,1,0,0.0,-0.8000000000000002,0.0,10.100000000000001
2025-11-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.111999988555908,0.0,-0.4,0.0,4.1,0.0,3.9,0.0,16.4,0.0,17.8,0.3,26.4,2025-11,479.72,480.7,1010.68,873.67,192.506708,230.606947287,3411.7686345100406,3418.738394498825,7187.956148433685,6213.54103000164,1369.1077050929355,1640.076606466057,,,,,,,,,,,,,,,,,0,0,1,0,0.0,2.533333333333333,0.0,17.1
2025-11-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.111999988555908,0.0,-0.7,3.2,0.2,0.1,0.6,0.0,8.5,0.0,13.2,6.2,26.7,2025-11,479.72,480.7,1010.68,873.67,192.506708,230.606947287,3411.7686345100406,3418.738394498825,7187.956148433685,6213.54103000164,1369.1077050929355,1640.076606466057,,,,,,,,,,,,,,,,,0,0,1,0,1.1,0.03333333333333335,0.0,10.85
2025-11-17,4215.0,4218.0,4165.0,4178.0,150656.0,3804.0,3820.0,3733.0,3755.0,146091.0,3090.0,3107.0,3024.0,3043.0,1396215.0,8262.0,8308.0,8224.0,8282.0,275749.0,8660.0,8724.0,8606.0,8680.0,585987.0,1120.0,1160.25,1114.25,1157.25,233035.0,322.0,331.70001220703125,319.79998779296875,330.79998779296875,68776.0,50.04999923706055,51.29999923706055,49.77000045776367,51.13999938964844,76613.0,429.75,437.25,428.5,434.75,219642.0,526.75,545.75,525.75,544.25,64246.0,7.0991997718811035,0.0,-6.4,0.0,-4.4,0.0,-3.7,0.0,4.8,0.0,5.0,0.2,28.0,2025-11,479.72,480.7,1010.68,873.67,192.506708,230.606947287,3405.628114566803,3412.5853303432464,7175.019225444793,6202.357864699364,1366.6435775191821,1637.124787574068,,,,,,,,,,,-1135.0,4104.0,-423.0,398.0,-772.3718854331969,-0.18486641585284752,0,0,1,0,0.0,-4.833333333333333,0.0,4.9
2025-11-18,4184.0,4223.0,4146.0,4149.0,176700.0,3757.0,3803.0,3752.0,3755.0,103318.0,3048.0,3086.0,3039.0,3041.0,1081749.0,8288.0,8336.0,8268.0,8320.0,255582.0,8694.0,8726.0,8652.0,8708.0,472225.0,1155.5,1169.5,1147.75,1153.5,186560.0,330.79998779296875,331.6000061035156,324.5,327.0,69923.0,51.099998474121094,52.47999954223633,50.90999984741211,52.16999816894531,89022.0,434.75,438.5,433.25,436.75,162294.0,544.5,549.75,540.5,546.5,34471.0,7.107500076293945,0.0,-6.5,0.0,-5.4,0.0,-3.1,5.3,7.5,12.4,8.5,0.4,26.2,2025-11,479.72,480.7,1010.68,873.67,192.506708,230.606947287,3409.6099365997316,3416.5752866744992,7183.408177108764,6209.609591655731,1368.2414417970963,1639.0388954362663,-0.006941120153183378,0.0,-0.0006572461386789019,0.0045882637044192265,0.003225806451612856,-0.003240440699935232,-0.011487267029002934,0.020140766358815565,0.004600345025876917,0.00413412953605885,-1108.0,4171.0,-394.0,388.0,-739.3900634002684,-0.1782092223186957,0,0,1,0,0.0,-5.0,8.85,8.0
